id,registry_id,company_name,trade_name,acronym,activity_code,legal_form_code,employee_band,employee_estimate,has_employees,company_category,founded_date,country_code,signal_source,filter_version,extracted_at,match_keyword,composite_score,confidence,score_breakdown,rank,notes,website,linkedin,linkedin_followers,qa_status,qa_notes,reviewed_at,merged_to,created_at,updated_at,city,address
f9b84dfa-ca4d-4369-8e94-4b60f9098b22,811399450,DRONE-HORIZON,,SARL,74.20Z,5499,NN,0,false,,2015-05-22,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],642,,,,,pending,,,,2026-03-23T13:43:43.753983+00:00,2026-03-23T13:43:43.753983+00:00,,
d1d5bdaf-f146-497a-a175-1e2faf97c031,820553964,A.L.T DRONES,,,74.20Z,5499,NN,0,false,,2016-06-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],648,,,,,pending,,,,2026-03-23T13:43:43.753983+00:00,2026-03-23T13:43:43.753983+00:00,,
54d51a05-03ab-4cfe-973f-029610429382,953033248,DRONE CLEAN,,,43.91B,5710,NN,0,false,PME,2023-01-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],673,,,,,pending,,,,2026-03-23T13:43:43.753983+00:00,2026-03-23T13:43:43.753983+00:00,,
8c0b5aee-c932-4d6b-b107-97d02eb8f624,952070746,VERTICAL DRONE,,,74.20Z,5710,NN,0,false,PME,2023-04-20,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],674,,,,,pending,,,,2026-03-23T13:43:43.753983+00:00,2026-03-23T13:43:43.753983+00:00,,
e21cbd02-ca8f-4560-8921-e091ae6f69e4,953337052,DRONE & CO,,,81.22Z,5710,NN,0,false,PME,2023-06-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],675,,,,,pending,,,,2026-03-23T13:43:43.753983+00:00,2026-03-23T13:43:43.753983+00:00,,
c20a8c81-2e09-4678-b3be-4b0ff4d42e0e,920711603,TOUT EN DRONE,,,81.22Z,5710,NN,0,false,PME,2022-10-20,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],678,,,,,pending,,,,2026-03-23T13:43:43.753983+00:00,2026-03-23T13:43:43.753983+00:00,,
e2d9a534-4a65-4f35-8f20-f8d52a09c0d1,920634755,PLANETE DRONE 4G,,,53.20Z,5710,NN,0,false,PME,2022-08-10,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],679,,,,,pending,,,,2026-03-23T13:43:43.753983+00:00,2026-03-23T13:43:43.753983+00:00,,
1fafa14f-2f7e-4e1e-b87f-9cbe9c4e5688,920383254,BD DRONE,,,74.20Z,5710,NN,0,false,PME,2022-10-07,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],688,,,,,pending,,,,2026-03-23T13:43:43.753983+00:00,2026-03-23T13:43:43.753983+00:00,,
16726ec2-393d-4823-aec4-1f205e42ed30,914851688,DRONE BAT - ISERE NUISIBLES - GUEPES38,,,81.29A,5710,NN,0,false,PME,2022-06-22,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],689,,,,,pending,,,,2026-03-23T13:43:43.753983+00:00,2026-03-23T13:43:43.753983+00:00,,
6607e86d-0cef-4fcb-a744-7fab0ddc7302,915211460,ALPINUM DRONE,,,74.20Z,5710,NN,0,false,PME,2022-07-04,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],690,,,,,pending,,,,2026-03-23T13:43:43.753983+00:00,2026-03-23T13:43:43.753983+00:00,,
7658b1ec-07cc-478b-a47d-fcf673be230a,920335643,DRONE SCA,,,81.22Z,5710,NN,0,false,PME,2022-10-11,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],691,,,,,pending,,,,2026-03-23T13:43:43.753983+00:00,2026-03-23T13:43:43.753983+00:00,,
6ad4a9f2-0c0a-49a4-800c-e598e753963f,922532460,NORTH DRONES EQUIPEMENTS,,,28.99B,5710,NN,0,false,PME,2022-12-11,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],698,,,,,pending,,,,2026-03-23T13:43:43.753983+00:00,2026-03-23T13:43:43.753983+00:00,,
b46cb164-a415-4c20-83d2-d83930bc9695,914146840,DRONETT,,,43.91B,5710,NN,0,false,PME,2022-05-20,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],699,,,,,pending,,,,2026-03-23T13:43:43.753983+00:00,2026-03-23T13:43:43.753983+00:00,,
aee2dfad-0699-4756-a3b7-900ce13a0916,483139069,SNOB QUEEN,ACQUAVERDE,,47.51Z,5499,NN,0,false,,2005-06-15,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,10,low,[object Object],700,,,,,pending,,,,2026-03-23T13:43:43.753983+00:00,2026-03-23T13:43:43.753983+00:00,,
89eaacc5-cb43-47d0-ae2f-3bd32a40c614,953997822,PC DRONE,,,81.22Z,5710,NN,0,false,PME,2023-06-29,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],716,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
31358841-ae5b-48ae-9aec-9035dbeb54fa,979322583,NETBYDRONE,,,81.21Z,5710,NN,0,false,PME,2023-09-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],718,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
567bde38-0ec0-46e2-a90a-2c3583bb1d19,331979955,LES AQUAVITS DE SUEDE,,,52.2J,5499,NN,0,false,,1985-02-26,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,10,low,[object Object],728,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
5ad6a34f-b6ec-4333-a181-6fd2d354eef7,338997190,AQUAVENTURES,,,51.3S,5499,NN,0,false,,1986-08-27,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,10,low,[object Object],729,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
f4a4614c-d3d6-404e-813d-d1630329a2d5,502842198,SARL AQUAVOLT,AQUAVOLT,AQUAVOLT,43.21A,5499,NN,0,false,,2008-03-24,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,10,low,[object Object],730,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
2faf173e-e759-4aa9-86c6-368300498fa6,981768047,SASU VONSA DRONE,,,74.20Z,5710,NN,0,false,PME,2023-11-21,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],739,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
28915b74-cfc8-4cdb-9447-69e22c2252ab,983116948,TOWER DRONE,,TOWER DRONE,52.23Z,5710,NN,0,false,PME,2023-12-04,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],740,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
c8f75153-f799-4c33-9af3-1292eaad8ef2,419241799,AQUAVENTURE,,,52.4W,5499,NN,0,false,,1998-07-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,10,low,[object Object],748,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
ed9b3f92-2bb5-4585-acaa-c1d725138381,977725050,DRONEO,,,81.22Z,5710,NN,0,false,PME,2023-07-12,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],749,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
3e0a5668-6576-477f-a88f-eb5015ca7752,977709195,SYNOPTIC DRONE,,,74.20Z,5710,NN,0,false,PME,2023-07-11,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,10,medium,[object Object],750,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
983ac056-76b3-46f7-b878-1465c1cd9add,921918637,DRONE AIRWAYS,,,81.21Z,5499,NN,0,false,PME,2022-11-21,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],793,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
0a0db19d-bdf5-4267-b619-72fb004b7ee4,911373298,BEAUFORT DRONE,,,81.22Z,5499,NN,0,false,PME,2022-04-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],794,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
764f0645-750c-4829-9646-9c1a6b143ff4,834703068,DRONE AGRI,,,46.69A,5710,NN,0,false,,2018-01-11,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],795,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
974b6877-2a05-42aa-8962-3a12bc7077f2,949319735,DMSM - DRONE MULTI-SERVICE MOSCATO,,,74.20Z,5499,NN,0,false,PME,2023-02-22,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],796,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
cf7adb19-1db5-4324-aaac-92afdc081e03,948740469,DRONE AUDIT,,,81.22Z,5499,NN,0,false,PME,2023-02-06,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],797,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
57767313-cf23-4f02-a655-53f206959377,978665818,2A DRONE,,,74.20Z,5499,NN,0,false,PME,2023-07-25,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],764,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
768ccd1d-f273-456f-b37d-3556925a5766,978989002,IDEODRONE,,,74.20Z,5499,NN,0,false,PME,2023-09-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],765,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
91c38b8d-9eef-4b7c-975d-65b315346fb9,978162741,DRONES ENVIRONNEMENT,,,81.22Z,5499,NN,0,false,PME,2023-09-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],766,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
80912da3-3e9a-4076-bb8c-37edfc878ece,987584430,AQUADRONE,,,74.90B,5499,NN,0,false,,2024-03-11,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,high,[object Object],767,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
48ce5ff3-808c-47d5-abbc-fb958278d64e,987768272,OYA DRONES ET SERVICES,,,74.20Z,5710,NN,0,false,,2024-03-12,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],768,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
ac2581b3-5c94-44e5-bf0a-86034da0c957,980182604,GUAVA PUBLISHING,,,59.20Z,5499,NN,0,false,PME,2023-10-09,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,9,low,[object Object],769,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
06797047-0a8b-4c15-abd7-06ad69c03fd9,953669397,DRONE ACADEMIE,,,74.20Z,5499,NN,0,false,PME,2023-06-05,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],783,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
56eedf61-0cbe-4776-91fc-730287a2401e,954093647,MAITRE DRONE,,,81.22Z,5499,NN,0,false,PME,2023-06-26,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],784,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
4be38181-9578-42b4-89bd-05b9a5804307,951957455,GET DRONE PRODUCTION,,,74.20Z,5499,NN,0,false,PME,2023-02-10,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],785,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
2549da3a-2040-4080-8b8f-0933f4d75f12,980900922,DRONE PIERRON,,,74.20Z,5499,NN,0,false,PME,2023-09-06,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],770,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
61259d4e-63a6-47f9-b2e4-9229a6cf12a4,981349020,IMAG'IN DRONE,,,74.20Z,5499,NN,0,false,PME,2023-10-27,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],771,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
32d2025c-dd38-4c50-bf89-43435a958d9f,951215771,VERIF DRONE,,,59.11B,5499,NN,0,false,PME,2023-04-10,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],772,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
8d27b6fd-039d-4dfb-8350-cb2cd5d4bb5a,951449206,DRONE EXPERTISE MOREAU,,DEM,74.20Z,5499,NN,0,false,PME,2023-04-03,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],773,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
bad6f548-185a-4357-8ccf-4ba75d43de43,951760511,MONSIEUR & MADAME DRONE,,,81.29B,5499,NN,0,false,PME,2023-04-14,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],774,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
0646ba06-7094-4875-bfc5-c70883374b4c,949882641,BSDRONE31,,,74.20Z,5499,NN,0,false,PME,2023-03-05,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],775,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
2543e0b1-7d99-4bf1-922c-ec98ea56f52d,951099803,W-DRONES,,,81.21Z,5499,NN,0,false,PME,2023-03-03,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],776,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
85dda5c7-2bdf-420c-9932-8f5c51423ec6,953322427,DRONE DE DOME,,,82.99Z,5499,NN,0,false,PME,2023-06-06,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],786,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
2702d73c-fa35-4574-ae40-580ec1e61614,919974295,LA SOLUTION DRONE,,,74.20Z,5499,NN,0,false,PME,2022-10-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],787,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
2ee4cfe4-da1e-42e3-81a7-40ab52f8660c,915233852,DRONE D'ALESIA,,,74.20Z,5499,NN,0,false,PME,2022-06-08,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],788,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
763dad7e-1516-4022-96b4-3d574b4126d1,917726507,DRONE IMMERSION,,,74.20Z,5499,NN,0,false,PME,2022-08-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],789,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
f88dbe87-c902-4cd5-a825-95f0b8de1cd0,914683453,OUEST NORMANDIE DRONE,,,81.22Z,5499,NN,0,false,PME,2022-06-20,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],790,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
afad90dc-129b-47c1-8c6e-157a6336b7ec,913341293,CAP DRONE,,,81.21Z,5499,NN,0,false,PME,2022-05-05,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],791,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
09ab0716-24be-4bb4-b951-936b3019d744,951194422,ACQUAVIVA BTP,,,43.12A,5499,NN,0,false,PME,2023-03-28,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,9,low,[object Object],777,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
bc2f151b-f551-428e-848f-94136a6f7858,949331300,OVERDRONE,,,74.20Z,5499,NN,0,false,PME,2023-02-24,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],778,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
33136667-4bcc-4d0a-a678-ce50df448b4c,949425219,AMADRONES,,,81.22Z,5499,NN,0,false,PME,2023-02-17,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],779,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
1c58e04a-8809-4452-9552-6ce5d93208c5,922615620,CONCEPTDRONE PROD,,,74.20Z,5499,NN,0,false,PME,2023-01-20,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],780,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
2e8fa086-68ec-47bb-a95e-2fa47a4e409e,921893145,IZIDRONE,,,81.22Z,5499,NN,0,false,PME,2022-11-23,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],781,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
f85d8c67-078f-4755-a7e9-05ef7471f0bb,920918356,UNIVERS DRONE,,,85.59B,5499,NN,0,false,PME,2022-10-27,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,low,[object Object],782,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
86b9f7ba-9667-4485-be6a-189fc0e1f5fa,913576716,AIR DRONE RENOV,,,81.22Z,5499,NN,0,false,PME,2022-05-11,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],792,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
66528631-2c2d-4226-8673-52a49bf7d6c7,948934302,DRONE NET' TOITS & FACADES,,,81.29B,5499,NN,0,false,PME,2023-03-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],798,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
343a8973-e861-4283-a9fe-a88443d40a4c,947961488,LES DRONERS DU CIEL,,,81.29B,5499,NN,0,false,PME,2022-12-08,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],799,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
d80f09ec-209d-4b17-9666-94922aa12cf3,979263381,ANGEL-E-DRONE,,,74.20Z,5499,NN,0,false,PME,2023-08-22,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],800,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
ae43748a-00a5-42b1-8c2d-4e4ca40c6aba,979258993,ALTIDRONE,,,74.20Z,5499,NN,0,false,PME,2023-09-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,9,medium,[object Object],801,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
2536994f-3d34-4ac3-af4c-67256d26c8b4,388022758,QUAVIS,,,30.0C,5599,NN,0,false,,1992-07-06,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,8,low,[object Object],805,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
a80dfff7-16df-4b7a-b0fc-ab69c3a7617e,420753493,ASSOCIATION DRONE,,,59.11A,9220,NN,0,false,,1997-05-09,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,8,medium,[object Object],817,,,,,pending,,,,2026-03-23T13:44:20.513143+00:00,2026-03-23T13:44:20.513143+00:00,,
43c8f6b8-0f00-4392-90d8-ea64bf3748a2,444540686,ZOUAVES,,,81.10Z,9110,NN,0,false,,2002-12-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,8,low,[object Object],818,,,,,pending,,,,2026-03-23T13:44:20.513143+00:00,2026-03-23T13:44:20.513143+00:00,,
cd75bd66-d63b-4ebe-9274-61ba9a556a70,544500820,UNION D'ALIMENTATION VALLEE DU GIER,,UAVG,81.21,5599,NN,0,false,,1954-12-25,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,8,low,[object Object],820,,,,,pending,,,,2026-03-23T13:44:20.513143+00:00,2026-03-23T13:44:20.513143+00:00,,
8d96592b-017a-43d1-959d-1494aab270a2,800801284,DRONE EVENTS,,,74.20Z,9220,NN,0,false,,2013-12-09,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,8,medium,[object Object],825,,,,,pending,,,,2026-03-23T13:44:20.513143+00:00,2026-03-23T13:44:20.513143+00:00,,
4ab92b0c-a85d-4c46-9c32-1796222904fb,934369844,DRONES CENTER INNOVATIONS,,,74.90B,5710,NN,0,false,,2024-10-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,8,high,[object Object],826,,,,,pending,,,,2026-03-23T13:44:20.513143+00:00,2026-03-23T13:44:20.513143+00:00,,
5caad740-c351-44d9-b463-d243eb3af19a,821645306,SQUADRONE VOLANTE,,,82.30Z,9220,NN,0,false,,2016-07-20,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,8,medium,[object Object],828,,,,,pending,,,,2026-03-23T13:44:20.513143+00:00,2026-03-23T13:44:20.513143+00:00,,
93decbf1-256b-472b-8d14-c44fdc0dd646,810212787,ALTIDRONE,,AD,74.20Z,9220,NN,0,false,,2015-02-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,8,medium,[object Object],829,,,,,pending,,,,2026-03-23T13:44:20.513143+00:00,2026-03-23T13:44:20.513143+00:00,,
6a925c65-0f81-4979-9334-ab00afb53b93,394415517,SYNDICAT COPROPRIETE CLAIRE DRONEAU,,,81.10Z,9110,NN,0,false,,1994-01-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,8,medium,[object Object],806,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
765f9a56-c74f-43b2-be99-738bd5f2215e,401405170,S.A. AQUAVAC PLAISANCE,,,77.29Z,5599,NN,0,false,,1995-06-05,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,8,low,[object Object],807,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
581c889d-4874-441e-b283-9914c21bd0c5,403304553,SCI CLAIRE DRONEAU,,,70.2C,6540,NN,0,false,,1995-11-15,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,8,medium,[object Object],808,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
2dcd3450-efe2-4648-b7ae-0536732e4266,038899274,SYND.COPR. DU 12  16 RUE DU 4EME ZOUAVE,,,81.10Z,9110,NN,0,false,,1995-12-25,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,8,low,[object Object],809,,,,,pending,,,,2026-03-23T13:43:43.946512+00:00,2026-03-23T13:43:43.946512+00:00,,
ff052b15-5516-4dd4-a1de-f4a039ad65dc,822878195,SUAVEMIENTO,,,85.52Z,9220,NN,0,false,,2015-05-22,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,8,low,[object Object],830,,,,,pending,,,,2026-03-23T13:44:20.513143+00:00,2026-03-23T13:44:20.513143+00:00,,
a254bdaa-ccfa-4d7b-acd0-2ae7bbb68c21,823374251,SCI DOMAINE DE DOUAVILLE,,,00.00Z,6540,NN,0,false,,2016-10-26,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,8,low,[object Object],831,,,,,pending,,,,2026-03-23T13:44:20.513143+00:00,2026-03-23T13:44:20.513143+00:00,,
f4244375-1665-488c-a0ef-b2855c035ee1,842096810,WIND DRONES CLUB,,,85.51Z,9220,NN,0,false,,2018-08-22,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,8,low,[object Object],810,,,,,pending,,,,2026-03-23T13:44:20.513143+00:00,2026-03-23T13:44:20.513143+00:00,,
6bbd7cfe-156b-40fa-9a0f-15b57dc97693,852730001,SOUAVI,,,59.11B,9220,NN,0,false,,2019-02-24,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,,8,low,[object Object],811,,,,,pending,,,,2026-03-23T13:44:20.513143+00:00,2026-03-23T13:44:20.513143+00:00,,
e91f9f6e-ef09-40b0-b410-7c81014420fc,834671075,LUX-DRONES SARL,,,74.20Z,3220,NN,0,false,,2018-01-01,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49+00:00,drone,8,medium,[object Object],812,,,,,pending,,,,2026-03-23T13:44:20.513143+00:00,2026-03-23T13:44:20.513143+00:00,,
