siren,company_name,trade_name,acronym,naf_code,legal_form_code,employee_band,has_employees,company_category,created_date,composite_score,rank,region,signal_source,filter_version,extracted_at,notes
849288097,DRONE XPERT,,,74.20Z,5710,NN,False,PME,2019-04-01,13,498,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
850423260,DRONETOPO,,,74.20Z,5710,NN,False,PME,2019-05-01,13,499,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
849725254,DRONE VOLT SCANDINAVIA APS,,,47.91B,3220,NN,False,PME,2019-02-15,13,500,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
530740562,TONNER DRONES,,,46.52Z,5599,00,False,PME,2011-02-25,13,501,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
830160032,ASTRATUS FILM & DRONE,,,59.11C,5710,NN,False,PME,2017-06-01,13,502,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
922540034,VIRTUAVA,,,63.11Z,5710,NN,False,PME,2023-01-01,13,503,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
929065308,DRONE TECH TOITURE,,,71.20B,5710,NN,False,,2024-05-22,13,504,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
484354899,SARL PADRONETE TRADING LDA,,,70.22Z,2900,NN,False,PME,2002-01-01,13,505,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
898562152,ODRONE64,,,74.20Z,5710,NN,False,PME,2021-05-01,13,506,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
901244905,MAYOTTE DRONES,,MD,74.20Z,5710,NN,False,PME,2021-07-01,13,507,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
900015348,ANTILLES DRONE,,,59.11B,5710,NN,False,PME,2021-05-26,13,508,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
898393657,HURACAN DRONE,,,74.20Z,5710,NN,False,PME,2021-04-10,13,509,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
499216513,CONTROLE ELECTRONIQUE LE SUAVE FRANCIS CELF,,,82.99Z,3220,NN,False,PME,2007-07-15,13,510,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
899094247,NDI - NOEL DRONE ISERE,,,74.20Z,5710,NN,False,PME,2021-04-01,13,511,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
878479435,SAS JURIS DRONE,,,62.03Z,5710,NN,False,PME,2019-10-19,13,512,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
853832962,EVOLUDRONE,,,74.20Z,5710,NN,False,PME,2019-09-01,13,513,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
853120889,DRONE IMMOBILIER,,,59.11A,5710,NN,False,PME,2019-09-01,13,514,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
877743088,DRONE ET SON,,,59.11B,5710,NN,False,PME,2019-09-11,13,515,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
852642636,DRONETEC,,,74.20Z,5710,NN,False,PME,2019-07-15,13,516,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
901395236,ACTIVDRONE76,,,81.22Z,5710,NN,False,PME,2021-07-09,13,517,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
852687185,AFRIDRONE,,,46.69B,5710,NN,False,PME,2019-05-27,13,518,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
902726983,AQUAVIVA,,,82.11Z,5710,NN,False,PME,2021-07-31,13,519,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
902981034,HOLDING HYDRONET,,,70.10Z,5710,NN,False,PME,2021-09-06,13,520,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
888983327,VAL GELON DRONES,,,74.20Z,5710,NN,False,PME,2020-10-01,13,521,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
888487592,DRONESJL,,,74.20Z,5710,NN,False,PME,2020-09-02,13,522,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
898042221,NUMERIDRONE,,,74.20Z,5710,NN,False,PME,2021-04-06,13,523,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
888055704,RIVIERA DRONE CONCEPT,,,74.20Z,5710,NN,False,PME,2020-08-06,13,524,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
897948519,ALPHA MOVIE DRONE,,,59.11A,5710,NN,False,PME,2021-03-18,13,525,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
789847563,DRONE TECHNOLOGY SERVICE,,DTS,62.02A,5710,NN,False,,2012-11-01,13,526,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
897435814,DRONE UNIVERSITY,,,85.59A,5710,00,False,PME,2021-03-17,13,527,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
897519732,EYES OF DRONE,,,81.29B,5710,NN,False,PME,2021-04-01,13,528,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
448895227,,ACQUAVIVA,,43.99D,1000,NN,False,PME,2003-03-25,13,529,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
883930042,AMG DRONE,,,74.20Z,5710,NN,False,PME,2020-06-05,13,530,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
884635947,BOCQUET DRONE MODELISME R.C,,,47.65Z,5710,NN,False,PME,2020-07-01,13,531,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
885261263,LOCAPRODRONE,,,74.20Z,5710,NN,False,PME,2020-08-01,13,532,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
981005176,DRONE SERVICES 37,,,81.29B,5499,NN,False,PME,2023-10-26,13,533,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
978447878,DRONE MULTISERVICES,,,81.22Z,5499,NN,False,PME,2023-08-03,13,534,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
987385887,DRONES EXPERTISES,,,71.20B,5710,NN,False,,2024-03-07,13,535,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
039167101,SYND COPR DU 11-13 RUE DU 4EME ZOUAVE,,,81.10Z,9110,NN,False,PME,1995-12-25,13,536,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
940139983,TAHITI TECHNODRONE,,,71.12B,5499,NN,False,,2024-04-01,12,537,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
948272125,DEMOUSSE DRONE SERVICE,,,81.22Z,5710,01,False,PME,2023-01-20,12,538,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
948321336,CLEAN DRONE 12,,,81.21Z,5710,01,False,PME,2023-02-01,12,539,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949043822,HOLDING DR. DRONE,,,82.11Z,5710,01,False,PME,2023-02-13,12,540,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
910435718,AIR K DRONE,,,81.21Z,5499,NN,False,PME,2022-01-16,12,541,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
918913906,DRONE TECH IMAGE,,,74.20Z,5710,NN,False,PME,2022-10-01,12,542,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
908457922,LOGADRONE,,,74.20Z,5499,NN,False,PME,2022-01-01,12,543,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
908294713,GWADA DRONE,,,59.11B,5499,NN,False,PME,2021-12-15,12,544,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
913796918,DRONE HAYS POWER,,,74.20Z,5710,01,False,PME,2022-05-23,12,545,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
911109676,ABEILLE DRONE,,,74.20Z,5499,NN,False,PME,2022-03-07,12,546,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
852503200,ACTIDRONE,,,74.20Z,5499,NN,False,PME,2019-07-12,12,547,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
894234111,CAPTIS DRONES,,,74.20Z,5499,NN,False,PME,2021-02-06,12,548,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
894357755,LES DRONES LYONNAIS,,,59.11B,5499,NN,False,PME,2021-02-08,12,549,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
895240240,FRANCE DRONE ELEVATION,,,74.20Z,5499,NN,False,PME,2021-03-01,12,550,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
851416636,CONSTRUAVENIR RENOV & TRAVAUX BTP,,,43.34Z,5499,NN,False,PME,2019-05-21,12,551,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
850133711,AQUILA DRONE,,,74.20Z,5499,NN,False,PME,2019-05-02,12,552,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
984250720,DRONE INVESTIGATION,,,71.20B,5499,NN,False,,2024-02-02,12,553,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
904046281,ANTOINE DRONE TRAITEMENT,,,43.91B,5499,NN,False,PME,2021-10-05,12,554,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
908707730,DRONE +,,,59.11B,5499,NN,False,PME,2022-01-02,12,555,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
905337168,DELTA DRONE AUDIOVISUEL,,,59.11B,5499,NN,False,PME,2021-09-21,12,556,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
850950510,ISODRONE,,,85.59A,5499,NN,False,PME,2019-05-20,12,557,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
850540253,DRONEOVER,,,59.11B,5499,NN,False,PME,2019-05-03,12,558,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
878133628,CASASUAVE,,,47.78C,5499,NN,False,PME,2019-10-11,12,559,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
877520338,GO RDRONE,,PMS,43.32B,5499,NN,False,PME,2019-09-01,12,560,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
877729616,PRODUCTION DRONE 2L,,,74.20Z,5499,NN,False,PME,2019-09-27,12,561,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
852826403,DRONE EXPLORE,,,74.20Z,5499,NN,False,PME,2019-07-01,12,562,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
853730992,EURL DRONESTUAIRE,,,74.20Z,5499,NN,False,PME,2019-08-07,12,563,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
851806406,DRONE'HOP,,,59.11A,5499,NN,False,PME,2019-06-01,12,564,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
851532655,ALTI-DRONE 974,,,74.20Z,5499,NN,False,PME,2019-07-01,12,565,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
903870707,PICSEL DRONE,,,74.20Z,5499,NN,False,PME,2021-09-29,12,566,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
901983650,DRONE D'I.D OCEAN INDIEN,,,74.20Z,5499,NN,False,PME,2021-07-01,12,567,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
901003301,AQUAVIVA DISTRIBUTION MAYOTTE,,,47.19B,5499,NN,False,PME,2021-04-30,12,568,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
900813270,O2 DRONE,,,74.20Z,5499,NN,False,PME,2021-07-25,12,569,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
900719451,ZUAVEL INVEST,,,70.22Z,5499,NN,False,PME,2021-06-14,12,570,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
880838339,PULV&DRONE,,,81.29B,5499,NN,False,PME,2020-01-20,12,571,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
908876345,MADEMOISELLE DRONE,,,85.59B,5499,NN,False,PME,2022-01-02,12,572,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
981895766,WOLF DRONE SOLUTIONS,,,30.30Z,5710,NN,False,PME,2023-11-24,12,573,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
980321244,HP DRONE SYSTEME,,,81.22Z,5710,NN,False,PME,2023-10-05,12,574,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
889563607,ADGIA DRONE,,,59.11B,5499,NN,False,PME,2020-09-14,12,575,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
881229793,DUFON DRONE&PROD,,,59.11B,5499,NN,False,PME,2020-01-30,12,576,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
882704778,DRONES DES PUYS,,,43.91B,5499,NN,False,PME,2020-03-17,12,577,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
950736132,DRONE AIR SYSTEME,,D.A.S,74.20Z,5710,NN,False,PME,2023-03-15,12,578,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
979758026,IMAGEDRONETECH,,,74.20Z,5710,NN,False,PME,2023-09-20,12,579,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
892087909,SERVICE DRONE 46,,SASU,74.20Z,5499,NN,False,PME,2020-11-23,12,580,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
892310780,AILEX DRONE,,,74.20Z,5499,NN,False,PME,2021-01-01,12,581,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
894073402,DRONEAU INVEST,,,70.10Z,5499,NN,False,PME,2021-02-11,12,582,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
884537507,KODADRONE,,,74.20Z,5499,NN,False,PME,2020-06-23,12,583,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
884869819,R/C DRONE MODELISME,,,47.78C,5499,00,False,PME,2020-07-01,12,584,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
898809256,2BS IMAGE ET DRONE,,,59.11B,5499,NN,False,PME,2021-04-27,12,585,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
900625054,DRONE VISION PRO,,,74.20Z,5499,NN,False,PME,2021-06-07,12,586,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
978012540,XR DRONE SOLUTIONS,,,74.20Z,5710,NN,False,PME,2023-07-13,12,587,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
951847763,DRONES SOLUTIONS NORD,,DSN,74.20Z,5710,NN,False,PME,2023-04-15,12,588,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
920956786,MAGIC DRONE,,,62.01Z,5499,NN,False,PME,2022-10-27,12,589,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
919587519,SYSTEM OF A DRONE,,,85.59A,5710,NN,False,PME,2022-08-24,12,590,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
953644697,EMC DRONE SOLUTIONS,,,81.21Z,5710,NN,False,PME,2023-06-19,12,591,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
913477519,KOKIDRONE,,,81.22Z,5710,01,False,PME,2022-05-05,12,592,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
917513715,A3D DRONE ISERE,,,81.22Z,5710,01,False,PME,2022-07-15,12,593,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
914817184,ACTION 3DRONES,,,81.29A,5710,01,False,PME,2022-06-22,12,594,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949677314,GLOBAL DRONE SOLUTIONS GUADELOUPE,,,81.29B,5710,NN,False,PME,2023-02-28,12,595,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
920553971,CLEAN DRONE 25,,,43.39Z,5710,01,False,PME,2022-10-13,12,596,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
914216536,DRONES FOR YACHTS,,DY,77.35Z,5710,01,False,PME,2022-04-12,12,597,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
818826869,DRONE D'HISTOIRE,,,74.20Z,5710,NN,False,,2016-03-04,11,598,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
809708084,MARCEAU DRONE-IMAGES,,,74.20Z,5710,NN,False,,2015-02-02,11,599,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
848324190,DRONES ATILLA,,,46.49Z,5710,NN,False,,2019-02-01,11,600,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
840363386,DRONEDROP,,,74.20Z,5710,NN,False,,2017-12-12,11,601,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
848469276,NAP DRONES,,NAPD,00.00Z,5710,NN,False,,2019-02-15,11,602,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
808464994,AKUAVY,,,59.20Z,5710,NN,False,,2014-12-17,11,603,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
801716895,KEYDRONE,,,74.20Z,5710,NN,False,,2014-04-08,11,604,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
803314681,SUP'AIR DRONES,,,74.20Z,5710,NN,False,,2014-07-04,11,605,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
952016822,DRONE ET TRADI 55,,,81.22Z,5499,01,False,PME,2023-04-25,11,606,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
801905316,HD DRONE,,,59.11B,5710,NN,False,,2014-04-16,11,607,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
921271524,TECHNIC-DRONE,,,74.20Z,5499,NN,False,PME,2022-11-03,11,608,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
930702246,DRONE FRANCAIS,,,71.12B,5710,NN,False,,2024-07-02,11,609,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
920500469,DRONE SOLUTIONS 31,,,74.20Z,5499,NN,False,PME,2022-11-01,11,610,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
812490449,AERO DRONE NORMANDY,,ADN,74.20Z,5710,NN,False,,2015-07-03,11,611,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
814799466,UAVS INTERNATIONAL,,,30.30Z,5710,NN,False,,2015-11-05,11,612,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
815075353,DRONE LITE,,,74.20Z,5710,NN,False,,2015-12-23,11,613,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
814166484,IDRONE,,,59.11B,5710,NN,False,,2015-09-03,11,614,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
919541938,EURL SYSTEM OF DRONE,,,81.22Z,5499,NN,False,PME,2022-09-22,11,615,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
818026015,DRONEOS PRODUCTION,,,74.20Z,5710,NN,False,,2016-01-04,11,616,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
821094869,DRONE APPLICATIONS,,,74.20Z,5710,NN,False,,2016-06-07,11,617,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
820123297,DRONESYNERGIE,,,74.20Z,5710,NN,False,,2016-05-01,11,618,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
831649256,RELAIS STATION DU SAN PEDRONE,,,00.00Z,5710,NN,False,,2017-08-22,11,619,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
948582861,DRONE SOLUTIONS,,,81.22Z,5499,NN,False,PME,2023-01-30,11,620,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
798257044,AQUAVENTES,,,47.91A,5710,NN,False,,2013-09-17,11,621,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
938887379,HYDRONET 360,,,71.12B,5710,NN,False,,2024-11-30,11,622,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
932053333,EUAV,,,71.12B,5710,NN,False,,2024-08-06,11,623,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
934013764,JGM DRONE,,,71.20B,5710,NN,False,,2024-10-01,11,624,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
987801925,DRONE SOLUTIONS SERVICES,,,74.20Z,5710,NN,False,,2024-03-01,11,625,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
800705113,DRONE -X,,,74.10Z,5710,NN,False,,2014-01-09,11,626,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
800257941,SHOOT DRONE,,,74.20Z,5710,NN,False,,2014-02-03,11,627,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
430168948,UNION AGRICOLE ET VITICOLE,,UAV,82.30Z,9220,NN,False,PME,1996-01-08,11,628,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
987789302,ASESDRONE,,,71.20B,5710,NN,False,,2024-04-01,11,629,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
979013638,FOREZ DRONES,,,81.22Z,5710,NN,False,PME,2023-08-23,10,630,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
380172882,HYDRONET,,,74.7Z,5499,NN,False,,1990-10-29,10,631,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
380150359,SARL AQUAVITE,,,29.2M,5499,NN,False,,1990-10-01,10,632,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
319545422,SAN PEDRONE,,,26.7Z,5499,NN,False,,1980-07-29,10,633,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
948346374,OVNIDRONE,,,74.20Z,5710,NN,False,PME,2023-01-02,10,634,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
948445663,DROP DRONE,,,81.22Z,5710,NN,False,PME,2023-02-01,10,635,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
914056114,NSL DRONE,,,43.22A,5710,NN,False,PME,2022-06-01,10,636,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
913099297,L'ALTITUDE DU DRONE,,,59.11B,5710,NN,False,PME,2022-04-29,10,637,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
912932761,NASDRONE,,,81.22Z,5710,NN,False,PME,2022-04-26,10,638,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
912749355,DRONE SERVICE OCCITANIE,,DSO,81.22Z,5710,NN,False,PME,2022-04-04,10,639,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
804921211,SARL DRONE VISIOCOM,,,74.20Z,5499,NN,False,,2014-10-01,10,640,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
811125111,DRONE ALPILLES,,,00.00Z,5499,NN,False,,2015-04-28,10,641,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
811399450,DRONE-HORIZON,,SARL,74.20Z,5499,NN,False,,2015-05-22,10,642,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
829475847,UAV AIR PROJECT,,,59.11B,5499,NN,False,,2017-05-05,10,643,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
919283556,SEDRONEVESO,,,59.11B,5710,NN,False,PME,2022-08-29,10,644,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
918090614,DRONE ANALYTICS,,,74.20Z,5710,NN,False,PME,2022-08-01,10,645,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
822109039,ATOMX DRONE,,,74.20Z,5499,NN,False,,2016-08-01,10,646,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
908721087,CENTRE D'INNOVATION DRONES NORMANDIE,,CIDN,72.19Z,9220,NN,False,,2021-06-24,10,647,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
820553964,A.L.T DRONES,,,74.20Z,5499,NN,False,,2016-06-01,10,648,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
840995385,BENDADRONE,,,74.20Z,5499,NN,False,,2018-07-09,10,649,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
908112790,DRONEBASE EUROPE GMBH,,,74.20Z,3220,NN,False,PME,2022-01-01,10,650,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
983154626,PANDRONE,,PANDRONE,74.20Z,5710,NN,False,PME,2023-11-22,10,651,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
880420732,AQUAVITAL GMBH,,,47.91B,3220,NN,False,PME,2019-10-01,10,652,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
792996332,SARL OPALE DRONE,,,74.20Z,5499,NN,False,,2013-05-01,10,653,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
948704101,RISE UP DRONE,,,74.20Z,5710,NN,False,PME,2023-02-04,10,654,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
979206810,D-DRONE,,,74.20Z,5710,NN,False,PME,2023-08-23,10,655,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
948934153,DRONEC,,,81.21Z,5710,NN,False,PME,2023-04-01,10,656,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
947946091,DRONE EXPRESS VISION 3D,,,74.20Z,5710,NN,False,PME,2023-01-08,10,657,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
509770731,BP DRONE,,DCCL,77.11A,5499,NN,False,,2009-01-05,10,658,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
518148648,SACERDRONE,,,74.10Z,5499,NN,False,,2009-10-01,10,659,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949839369,CGC DRONES,,,81.22Z,5710,NN,False,PME,2023-03-13,10,660,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
662053834,MAISON MADRONET,LIMOGES UNIC,,52.4J,5499,NN,False,,1966-01-01,10,661,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
751253527,SEQUAVINUM,,,46.90Z,5499,NN,False,,2012-05-01,10,662,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949102107,DRONE&TOIT,,,81.21Z,5710,NN,False,PME,2023-02-17,10,663,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949256853,SICA DRONES,,,59.11B,5710,NN,False,PME,2023-02-22,10,664,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
949259055,SASU DRONE PROTECT,,,81.29B,5710,NN,False,PME,2023-02-14,10,665,FR,sirene_bulk_db,waterfall_v1,2026-03-23T12:03:49Z,
